0.482176360225141	4.3326899
0.395872420262664	2.7692305
0.465290806754221	2.9552814
0.401500938086304	3.0209731
0.401500938086304	2.6932808
0.403377110694184	3.5317445
0.424015009380863	2.914586
0.416510318949343	2.9501153
0.448405253283302	2.8227212
0.416510318949343	2.9938831
0.418386491557223	2.7469072
0.420262664165103	2.8032079
0.429643527204503	3.0803104
0.431519699812383	3.1474384
0.429643527204503	2.6888566
0.403377110694184	2.7572722
0.410881801125704	2.7542949
0.446529080675422	5.3576449
0.399624765478424	5.3290521
0.390243902439024	3.4847849
0.427767354596623	4.9220473
0.4953095684803	4.3109903
0.410881801125704	3.5580993
0.455909943714822	3.257223
0.416510318949343	2.7478714
0.412757973733583	2.705469
0.444652908067542	2.7925797
0.444652908067542	2.6517652
0.440900562851782	2.407271
0.452157598499062	2.5493702
