0.49906191369606	2.4994015
0.478424015009381	3.183966
0.514071294559099	3.3753709
0.551594746716698	2.3769984
0.517823639774859	2.310744
0.534709193245779	2.4214555
0.48968105065666	2.4545016
0.566604127579737	2.4144595
0.514071294559099	2.5920751
0.514071294559099	2.6269588
0.540337711069418	2.4061476
0.534709193245779	2.4778294
0.484052532833021	2.4634263
0.51219512195122	2.7752276
0.538461538461538	4.5355872
0.536585365853659	3.0300631
0.50093808630394	4.9979131
0.51219512195122	4.6130534
0.50656660412758	5.500041
0.536585365853659	2.9545246
0.440900562851782	1.876231
0.482176360225141	3.0402432
0.532833020637899	3.8577017
0.529080675422139	2.6563742
0.48780487804878	2.2586945
0.465290806754221	2.6100843
0.542213883677298	2.4572649
0.49906191369606	2.2268937
0.542213883677298	2.326742
0.545966228893058	2.5699885
