0.409005628517824	1.8738118
0.399624765478424	1.6609403
0.433395872420263	1.9547519
0.444652908067542	1.4850511
0.424015009380863	1.5600024
0.431519699812383	2.0862629
0.439024390243902	2.0092324
0.424015009380863	2.0017188
0.393996247654784	2.0222269
0.427767354596623	1.716903
0.431519699812383	1.6914315
0.425891181988743	1.9565593
0.457786116322702	1.6229627
0.424015009380863	2.7630512
0.439024390243902	1.6779285
0.409005628517824	1.7978539
0.457786116322702	3.3069316
0.444652908067542	2.2970526
0.405253283302064	3.2385064
0.455909943714822	2.1311567
0.440900562851782	2.4074605
0.463414634146341	1.8063633
0.467166979362101	2.9026508
0.422138836772983	1.784802
0.405253283302064	1.6462075
0.448405253283302	1.5827224
0.433395872420263	1.7544725
0.431519699812383	1.5789705
0.454033771106942	1.6130293
0.51219512195122	1.7749198
